"Name","Color","Item_URL","Price","Section","Description","Status_1","Status_2","Status_3"
"Jeans Cortos Flip","BLANCO","https://latiendadevalentina.com/low-cost/jeans-cortos-flip-blanco/#/26-talla-34","17,99 €","COLECCIÓN","Pantalón corto elástico 5 bolsillos. Tiro medio cerrado con botones metálicos decorativos. Bajo con dobladillo. La modelo mide 1,62 m y lleva la talla 36 en la fotografía. ","Novedades"
"Suéter Egu","MARINO","https://latiendadevalentina.com/low-cost/sueter-egu-marino/#/8-talla-36","11,99 €","COLECCIÓN","Camiseta tipo suéter de tricot fino. Manga corto y cuello redondo. La modelo mide 1,62 m y lleva la talla 36 en la fotografía. ","Novedades"
"Suéter Egu","AMARILLO","https://latiendadevalentina.com/low-cost/sueter-egu-amarillo/#/8-talla-36","11,99 €","COLECCIÓN","Camiseta tipo suéter de tricot fino. Manga corto y cuello redondo. La modelo mide 1,62 m y lleva la talla 36 en la fotografía. ","Novedades"
"Suéter Egu","ROSA","https://latiendadevalentina.com/low-cost/sueter-egu-rosa/#/8-talla-36","11,99 €","COLECCIÓN","Camiseta tipo suéter de tricot fino. Manga corto y cuello redondo. La modelo mide 1,62 m y lleva la talla 36 en la fotografía. ","Novedades"
"Vestido Algodón Safari","KAKI","https://latiendadevalentina.com/low-cost/vestido-algodon-safari-kaki/#/8-talla-36","25,99 €","COLECCIÓN","Vestido camisero de manga corta. Cierre con doble botonadura frontal  y bajo con volante. Incluye lazada opcional en el mismo material. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. ","Novedades"
"Falda Midi Tate Topos","BLANCA","https://latiendadevalentina.com/low-cost/falda-midi-tate-topos-blanca/#/26-talla-34","18,99 €","COLECCIÓN","Falda midi ajustada de corte pareo anudada con cinta a contraste. Tejido de gasa estampada. Detalle de volante en el borde. La modelo mide 1,62 m y lleva la talla 36 en la fotografía. ","Novedades"
"Camisa Malvae","ROSA","https://latiendadevalentina.com/low-cost/camisa-malvae-rosa/#/8-talla-36","21,99 €","COLECCIÓN","Camisa de manga corta abotona de arriba a bajo. Tejido de popelín a rayas. Ceñida a la cintura a partir de donde se abre siendo más corta por delante que por detrás. Incluye cinturón de cordón de algodón. La modelo mide 1,62 m y lleva la talla 36 en la fotografía.","Novedades"
"Vestido Midi Ota","CAMEL","https://latiendadevalentina.com/low-cost/vestido-midi-ota-camel/#/26-talla-34","21,99 €","COLECCIÓN","Vestido de tirantes y cuello en pico de corte midi. Lleva una pequeña abertura en el lateral. La modelo mide 1,62 m y lleva la talla 36 en la fotografía. ","Novedades"
"Vestido Evasé Bifi","ROJO","https://latiendadevalentina.com/low-cost/vestido-evase-bifi-rojo/#/8-talla-36","21,99 €","COLECCIÓN","Vestido de corte evasé de tejido fluido con mucho vuelo. Escote en pico y manga corta. Incluye cinturón del mismo tejido. La modelo mide 1,62 y lleva la talla 36 en la fotografía. ","Novedades"
"Vestido Evasé Bifi VERDE","AG","https://latiendadevalentina.com/low-cost/vestido-evase-bifi-verde-ag/#/8-talla-36","21,99 €","COLECCIÓN","Vestido de corte evasé de tejido fluido con mucho vuelo. Escote en pico y manga corta. Incluye cinturón del mismo tejido. La modelo mide 1,62 y lleva la talla 36 en la fotografía. ","Novedades"
